Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
9330,2019-01-06 20:38:46,4745996322265,fraud_Brown-Greenholt,0,106.94,Carrie,Washington,0,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",1998-10-07,602609,1325882326,41.179852,-85.98691600000001,0
9331,2019-01-06 20:39:16,370612217861404,"fraud_Streich, Dietrich and Barton",11,474.63,Amanda,Fitzgerald,0,298 Kayla Lights,Bristol,PA,19007,40.1159,-74.8536,21125,"Administrator, charities/voluntary organisations",1985-05-25,1120211,1325882356,39.21832,-74.94045200000001,0
9332,2019-01-06 20:39:18,30153452207526,"fraud_Hagenes, Kohler and Hoppe",1,130.81,Robin,Smith,0,0537 Margaret Common Suite 526,Coleman,TX,76834,31.8287,-99.427,5908,Radio producer,1962-04-05,9902,1325882358,31.392772,-100.342148,0
9333,2019-01-06 20:39:55,30143713661454,fraud_Zboncak LLC,1,10.22,Nicholas,Thornton,1,5270 Megan Burg Suite 756,Halma,MN,56729,48.6669,-96.5969,140,"Embryologist, clinical",1942-01-06,1174665,1325882395,48.319386,-96.356945,0
9334,2019-01-06 20:40:02,213193596103206,fraud_Turner LLC,13,512.02,James,Hunt,1,7369 Gabriel Tunnel,Pointe Aux Pins,MI,49775,45.7549,-84.447,95,Electrical engineer,1994-02-09,700293,1325882402,46.321085,-83.984045,0
9335,2019-01-06 20:41:10,371034293500716,"fraud_Runolfsdottir, Mueller and Hand",0,84.25,Jeremy,Jones,1,5758 Yates Center,Vinton,CA,96135,40.0235,-120.7986,128,Education administrator,1966-02-21,215120,1325882470,40.555013,-120.717143,0
9336,2019-01-06 20:41:36,6011148190095209,"fraud_Reichert, Rowe and Mraz",11,1.21,Terri,Bailey,0,508 Erin Mount,Daly City,CA,94015,37.6787,-122.478,107941,"Buyer, industrial",1991-10-04,392789,1325882496,38.342419,-123.149083,0
9337,2019-01-06 20:41:38,30501624614310,fraud_Kuhn Group,1,8.84,Amanda,Smith,0,180 Graves Shore,Scotia,SC,29939,32.6786,-81.2455,302,Magazine features editor,1973-05-04,38447,1325882498,32.795179,-80.37401700000001,0
9338,2019-01-06 20:42:07,4378993458389626,fraud_Cormier LLC,11,2.05,Travis,Hayes,1,1561 Chase Grove,Conway,NH,3818,43.9742,-71.1503,3807,Surgeon,1999-10-25,301225,1325882527,44.284709,-71.994479,0
9339,2019-01-06 20:42:27,3591919803438423,fraud_Connelly PLC,1,8.39,Brian,Williams,1,32941 Krystal Mill Apt. 552,Titusville,FL,32780,28.5697,-80.8191,54767,Set designer,1987-07-25,881279,1325882547,27.947688,-79.99503399999999,0
9340,2019-01-06 20:42:28,180042946491150,"fraud_Cremin, Hamill and Reichel",9,3.89,Charles,Robles,1,3337 Lisa Divide,Saint Petersburg,FL,33710,27.7898,-82.7243,341043,"Engineer, land",1989-02-28,903824,1325882548,28.257514,-82.403193,0
9341,2019-01-06 20:43:06,630469040731,fraud_Crona and Sons,7,14.08,Meredith,Ayala,0,7107 Henderson Station,Cascade Locks,OR,97014,45.67100000000001,-121.8686,1288,Barrister,1936-05-01,441832,1325882586,46.1777,-121.060459,0
9342,2019-01-06 20:43:22,6524376634971418,"fraud_Haley, Batz and Auer",5,10.84,Jasmine,Foster,0,954 White Alley Apt. 251,Phil Campbell,AL,35581,34.347,-87.7154,5778,"Engineer, aeronautical",1952-12-05,1156005,1325882602,33.657703000000005,-87.04719200000001,0
9343,2019-01-06 20:44:03,4646845581490336108,fraud_Nolan-Williamson,7,28.73,Julia,Bell,0,576 House Crossroad,West Sayville,NY,11796,40.732,-73.1,4056,Film/video editor,1990-06-25,92488,1325882643,39.841707,-73.486654,0
9344,2019-01-06 20:45:48,6011109736646996,fraud_Cartwright PLC,7,7.5,Rebecca,Erickson,0,594 Berry Lights Apt. 392,Wilmington,NC,28405,34.2651,-77.867,186140,English as a second language teacher,1983-02-08,279786,1325882748,33.903269,-78.691839,0
9345,2019-01-06 20:46:15,38797410705641,fraud_Kilback and Sons,0,88.24,Andrew,Tucker,1,583 Gray Creek,Oak Hill,NY,12460,42.4069,-74.1528,277,Glass blower/designer,1971-12-12,813460,1325882775,41.979228000000006,-74.572947,0
9346,2019-01-06 20:47:36,6011438889172900,"fraud_Larkin, Stracke and Greenfelder",0,5.49,Allison,Allen,0,40624 Rebecca Spurs,De Witt,AR,72042,34.2853,-91.3336,5161,Electrical engineer,1993-04-08,60642,1325882856,34.818589,-90.963696,0
9347,2019-01-06 20:47:53,4683638447911,fraud_Auer LLC,10,79.79,Daniel,Boyd,1,8925 Nicholas Points,Egan,LA,70531,30.251,-92.5002,1261,Broadcast presenter,1972-07-01,667740,1325882873,30.145759,-93.180602,0
9348,2019-01-06 20:47:55,4186530744674,"fraud_Witting, Beer and Ernser",6,6.95,Casey,Howell,0,374 Christopher Ramp Suite 855,Blackville,SC,29817,33.3645,-81.2718,4913,Technical brewer,1966-11-10,989401,1325882875,32.504141,-80.569692,0
9349,2019-01-06 20:48:04,6506116513503136,fraud_Sawayn PLC,12,125.76,Kimberly,Rice,0,63991 Destiny Rue Apt. 651,Tyler,TX,75703,32.2768,-95.3031,144160,Sports development officer,1984-05-04,1046690,1325882884,31.716605,-96.10187,0
9350,2019-01-06 20:49:25,30501624614310,"fraud_Brown, Homenick and Lesch",5,31.15,Amanda,Smith,0,180 Graves Shore,Scotia,SC,29939,32.6786,-81.2455,302,Magazine features editor,1973-05-04,506313,1325882965,32.965432,-80.43271800000001,0
9351,2019-01-06 20:50:11,4265776278887457,fraud_Douglas-White,0,36.06,Christine,Best,0,68248 Deanna Land,Enola,AR,72047,35.2087,-92.2123,969,"Physicist, medical",1954-01-05,160373,1325883011,35.333069,-92.859065,0
9352,2019-01-06 20:50:17,372246459334925,fraud_Ullrich Ltd,7,88.92,Rick,Martinez,1,062 Poole Hollow Apt. 815,Deadwood,SD,57732,44.3566,-103.6999,1979,Multimedia programmer,1970-03-13,691612,1325883017,43.864047,-103.936613,0
9353,2019-01-06 20:51:06,3573030041201292,"fraud_Hagenes, Hermann and Stroman",13,1.26,Joanne,Williams,0,3638 Marsh Union,Altonah,UT,84002,40.3207,-110.436,302,"Sales professional, IT",1990-01-17,1025549,1325883066,40.783247,-109.602251,0
9354,2019-01-06 20:51:13,6592074504369261,"fraud_Hoppe, Harris and Bednar",0,45.07,Amanda,Molina,0,8425 Daniel Knolls Suite 288,Philadelphia,PA,19154,40.0897,-74.9781,1526206,Commercial horticulturist,1972-05-23,13628,1325883073,39.268644,-74.163699,0
9355,2019-01-06 20:51:17,3519607465576254,fraud_Wilkinson PLC,7,37.94,Audrey,Gonzalez,0,34180 Lopez Plaza,Fields Landing,CA,95537,40.7268,-124.2174,276,"Scientist, audiological",1929-05-06,665382,1325883077,39.880124,-123.586596,0
9356,2019-01-06 20:51:44,60490596305,"fraud_Schoen, Nienow and Bauch",10,64.03,Karen,Johnson,0,4349 Anna Flat Suite 214,Haynes,AR,72341,34.8838,-90.7666,222,"Programmer, applications",1963-05-19,70257,1325883104,35.040048,-90.672408,0
9357,2019-01-06 20:51:56,375248307838179,"fraud_Swaniawski, Nitzsche and Welch",5,65.88,Joshua,Mendoza,1,4215 Miranda Field Suite 326,Tallmansville,WV,26237,38.8564,-80.158,571,Accounting technician,1967-09-16,686752,1325883116,38.719125,-80.279087,0
9358,2019-01-06 20:53:21,6011367958204270,"fraud_Hettinger, McCullough and Fay",6,48.02,Tammy,Ayers,0,1652 James Mews,Hinckley,OH,44233,41.2419,-81.7453,7646,Medical sales representative,1988-09-15,962651,1325883201,40.371858,-81.401791,0
9359,2019-01-06 20:53:56,4060579726528237,fraud_Waelchi Inc,7,101.13,Steven,Sanders,1,25955 Amy Via,Ozawkie,KS,66070,39.2136,-95.4404,2661,Theatre director,1948-11-14,1021743,1325883236,40.135492,-95.278579,0
9360,2019-01-06 20:53:58,3576431665303017,fraud_Collier LLC,6,43.29,Jessica,Ward,0,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,1981-10-24,426483,1325883238,33.49647,-112.300398,0
9361,2019-01-06 20:54:39,4761403817546679245,"fraud_Brown, Homenick and Lesch",5,124.25,Diana,Jacobs,0,69608 Perez Mountain Apt. 006,Viola,AR,72583,36.3924,-91.9932,1679,Psychiatric nurse,1986-05-02,74865,1325883279,36.379392,-92.119116,0
9362,2019-01-06 20:55:01,30270432095985,fraud_Kuhic LLC,11,9.14,Lisa,Lin,0,908 Brooks Brook,Lomax,IL,61454,40.6761,-91.0391,725,Environmental consultant,1972-11-28,80186,1325883301,40.620034,-90.957716,0
9363,2019-01-06 20:55:45,4640395708703,fraud_Botsford and Sons,6,91.97,Melissa,Krause,0,67632 Martin Gateway,Fordoche,LA,70732,30.6576,-91.6264,1178,Community education officer,1951-06-13,69016,1325883345,30.824255,-92.279715,0
9364,2019-01-06 20:56:05,30074693890476,"fraud_Wuckert, Wintheiser and Friesen",6,29.46,Kelsey,Richards,0,889 Sarah Station Suite 624,Holcomb,KS,67851,37.9931,-100.9893,2691,Arboriculturist,1993-08-16,82906,1325883365,38.596698,-101.187486,0
9365,2019-01-06 20:58:00,6011329966782895,fraud_Jakubowski Group,1,86.12,Lauren,Butler,0,030 Seth Divide Suite 355,Tulsa,OK,74131,36.0557,-96.0602,413574,"Teacher, special educational needs",1971-09-01,484715,1325883480,36.990521,-95.071445,0
9366,2019-01-06 20:58:43,370818583810103,fraud_Runte-Mohr,1,4.84,John,Davis,1,9670 Monroe Junctions,Rockwood,PA,15557,39.9373,-79.1865,3684,General practice doctor,1976-01-10,748793,1325883523,39.735664,-79.325024,0
9367,2019-01-06 20:58:46,4424338559877976,fraud_Dickinson Ltd,10,4.2,Denise,Barnett,0,23220 Eaton Harbors,Kirby,OH,43330,40.813,-83.4196,118,Private music teacher,1957-11-12,1207317,1325883526,41.688577,-82.797111,0
9368,2019-01-06 20:59:16,6550399784335736,"fraud_Goyette, Howell and Collier",12,153.91,Harry,Mckee,1,95351 Sullivan Viaduct Apt. 239,Port Charlotte,FL,33981,26.9379,-82.2388,79008,Quantity surveyor,1984-08-31,1108601,1325883556,26.70418,-81.886567,0
9369,2019-01-06 21:00:07,344709867813900,fraud_Fisher Inc,11,5.48,Joanna,Hudson,0,2924 Bobby Trafficway,Sebring,FL,33872,27.4703,-81.4872,50835,Environmental consultant,1986-01-30,1008939,1325883607,28.359884,-81.44211,0
9370,2019-01-06 21:00:37,2283743876903625,fraud_Crona and Sons,7,44.63,Shannon,Williams,0,9345 Spencer Junctions Suite 183,Alpharetta,GA,30009,34.077,-84.3033,165556,Prison officer,1997-12-27,799424,1325883637,33.655822,-83.955283,0
9371,2019-01-06 21:01:50,4745996322265,fraud_Connelly PLC,1,4.19,Carrie,Washington,0,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",1998-10-07,885136,1325883710,42.085225,-86.668575,0
9372,2019-01-06 21:02:05,561942763351,"fraud_O'Connell, Botsford and Hand",6,51.31,Melissa,Brown,0,330 Montoya Ramp,Washington,DC,20036,38.9087,-77.0414,601723,Prison officer,1986-03-14,22647,1325883725,39.556642,-77.588125,0
9373,2019-01-06 21:02:33,676369110710,fraud_Grimes LLC,0,14.23,David,Wolfe,1,81261 Garcia Underpass Suite 741,Southfield,MI,48034,42.4969,-83.2911,75830,"Engineer, automotive",1974-12-28,679298,1325883753,42.659077,-84.03013399999999,0
9374,2019-01-06 21:02:39,3533800906065217,fraud_Champlin-Casper,6,16.25,Amber,Thornton,0,840 Werner Lock Apt. 852,Campbell,NE,68932,40.2967,-98.737,493,"Surveyor, minerals",1940-09-13,936273,1325883759,40.048588,-98.298272,0
9375,2019-01-06 21:03:01,4957924165498,fraud_Ernser-Lynch,1,141.43,Alan,Parsons,1,0547 Russell Ford Suite 574,Kirk,CO,80824,39.6171,-102.4776,207,Network engineer,1955-12-04,658732,1325883781,40.213466,-101.980323,0
9376,2019-01-06 21:03:34,4755696071492,fraud_Upton PLC,0,70.9,Robert,Evans,1,01892 Patricia Vista Apt. 828,Sachse,TX,75048,32.9643,-96.6012,20328,Site engineer,1985-06-20,606706,1325883814,32.568388,-96.817477,0
9377,2019-01-06 21:04:18,4607072969078276,fraud_Dickinson Ltd,9,4.34,Brenda,Perez,0,033 Tara Brook Suite 523,Coyle,OK,73027,35.8985,-97.2607,1493,Amenity horticulturist,1985-03-21,198253,1325883858,35.076145000000004,-96.883734,0
9378,2019-01-06 21:06:20,180084695172649,"fraud_Effertz, Welch and Schowalter",0,116.2,Holly,Mann,0,7644 Joseph Fields,Nokomis,IL,62075,39.3036,-89.2853,3458,Building surveyor,1985-12-08,532635,1325883980,39.118988,-88.420511,0
9379,2019-01-06 21:06:43,30570197515105,"fraud_Turner, Ziemann and Lehner",1,78.24,Vincent,Cain,1,64851 Cole Turnpike,Hartford,AL,36344,31.086,-85.7192,5732,Jewellery designer,1945-12-07,859414,1325884003,30.793449,-85.705321,0
9380,2019-01-06 21:07:37,4653879239169997,fraud_Beier LLC,0,60.53,Monica,Tucker,0,302 Christina Islands,Smiths Grove,KY,42171,37.0581,-86.1938,6841,"Therapist, sports",1999-06-06,937998,1325884057,37.564059,-86.028104,0
9381,2019-01-06 21:07:38,2305336922781618,"fraud_Conroy, Balistreri and Gorczany",5,76.0,Jeffrey,Rice,1,21447 Powell Circle,Moulton,IA,52572,40.6866,-92.6833,1132,Probation officer,1961-02-14,364562,1325884058,40.831589,-93.672585,0
9382,2019-01-06 21:08:33,30551643947183,fraud_Zboncak LLC,1,65.38,Morgan,Smith,0,1441 Bradley Place,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,1973-11-14,1040265,1325884113,35.221952,-81.434014,0
9383,2019-01-06 21:08:40,3543299015720986,fraud_Reichel Inc,0,42.36,Angela,White,0,137 Adam Dale,Lebanon,VA,24266,36.8809,-82.0956,9521,"Teacher, English as a foreign language",1977-10-19,961328,1325884120,37.138698,-81.453998,0
9384,2019-01-06 21:09:16,2252055259910912,fraud_Nolan-Williamson,7,47.83,Jason,Hernandez,1,220 Frank Gardens,Hewitt,WI,54441,44.6437,-90.1031,828,Arts development officer,1991-08-19,354284,1325884156,45.512255,-90.929392,0
9385,2019-01-06 21:09:35,38947654498698,fraud_Klein Group,0,75.59,Lori,Rodriguez,0,12087 Michael Light,Creola,OH,45622,39.3543,-82.50299999999999,321,"Copywriter, advertising",1979-06-24,32351,1325884175,38.429032,-82.440451,0
9386,2019-01-06 21:10:47,4716561796955522,"fraud_Nitzsche, Kessler and Wolff",12,4.65,Lauren,Anderson,0,11014 Chad Lake Apt. 573,Heart Butte,MT,59448,48.2777,-112.8456,743,Water engineer,1972-05-04,946627,1325884247,47.940489,-112.620355,0
9387,2019-01-06 21:11:03,4536996888716062123,fraud_Kerluke-Abshire,11,4.47,Nathan,Mendoza,1,767 Adam Mill Apt. 115,Espanola,NM,87533,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,1972-07-18,1179169,1325884263,35.425279,-105.939024,0
9388,2019-01-06 21:11:40,4725673654161314,fraud_Gleason and Sons,7,20.14,Alex,White,1,874 Fred Knolls Apt. 609,Orient,NY,11957,41.1437,-72.2879,743,Video editor,1968-09-19,882670,1325884300,41.556247,-72.714327,0
9389,2019-01-06 21:12:10,3595111028444131,fraud_Renner Ltd,6,55.49,Jeffery,Sanders,1,5278 Sarah Station Apt. 009,Cardwell,MO,63829,36.0434,-90.2907,1120,Television floor manager,1957-04-17,620144,1325884330,35.793648,-90.561098,0
9390,2019-01-06 21:12:59,36485887555770,"fraud_Monahan, Hermann and Johns",13,6.6,Michael,Gross,1,230 Ryan Tunnel Apt. 025,Fulton,OH,43321,40.4971,-82.8342,267,Facilities manager,2005-01-29,403226,1325884379,41.231888,-83.565365,0
9391,2019-01-06 21:13:22,4067137330196900,fraud_Kozey-Kuhlman,10,14.98,Christina,Eaton,0,3256 Brooks Field,Eldridge,AL,35554,33.9315,-87.6194,1186,Politician's assistant,1986-11-12,974474,1325884402,34.144057000000004,-88.25614399999999,0
9392,2019-01-06 21:13:24,3531129874770000,fraud_Hoppe-Parisian,7,13.07,Shelby,Mitchell,0,974 Cindy Stream,Brandon,VT,5733,43.8065,-73.0882,5895,"Scientist, marine",1975-07-13,173207,1325884404,43.043864,-72.479161,0
9393,2019-01-06 21:13:33,2719496466799416,fraud_Friesen Ltd,5,8.52,Sheila,Baker,0,8030 Walker Heights,Belle Fourche,SD,57717,44.6723,-103.8396,8007,Hospital pharmacist,1940-09-17,240249,1325884413,44.086547,-103.76069,0
9394,2019-01-06 21:13:34,4497451418073897078,"fraud_Swaniawski, Lowe and Robel",12,1.51,Elizabeth,Glover,0,246 Stewart Green Suite 149,West Monroe,LA,71291,32.5317,-92.176,54185,"Radiographer, diagnostic",1992-11-20,1203234,1325884414,33.0092,-91.909835,0
9395,2019-01-06 21:14:16,3554849923339851,"fraud_McCullough, Hudson and Schuster",1,82.88,John,Hudson,1,886 Nicole Key,Stillwater,OK,74074,36.1043,-97.0609,55345,Cabin crew,1948-05-01,773425,1325884456,36.437844,-97.619541,0
9396,2019-01-06 21:14:33,4497451418073897078,"fraud_Graham, Hegmann and Hammes",1,92.38,Elizabeth,Glover,0,246 Stewart Green Suite 149,West Monroe,LA,71291,32.5317,-92.176,54185,"Radiographer, diagnostic",1992-11-20,916007,1325884473,31.991519,-92.731892,0
9397,2019-01-06 21:16:31,4169759661243568,fraud_Botsford and Sons,6,113.25,Jamie,Carr,0,55363 Aaron Circle Suite 450,Lawn,PA,17041,40.2236,-76.538,213,Special educational needs teacher,1972-02-15,438345,1325884591,40.773491,-76.766286,0
9398,2019-01-06 21:17:24,4003771737807706,fraud_Thiel-Thiel,0,38.08,Danielle,Hayden,0,03368 Michelle Trail,Gregory,AR,72059,35.1791,-91.2594,37,"Lecturer, further education",1958-01-01,448499,1325884644,34.883436,-91.25249,0
9399,2019-01-06 21:18:49,4155021259183870,fraud_Nader-Maggio,10,61.91,Renee,Parrish,0,174 Jennifer Meadow Apt. 467,Mountain Park,OK,73559,34.7032,-98.9591,540,Research scientist (life sciences),1983-10-12,514403,1325884729,34.517666,-99.032221,0
9400,2019-01-06 21:20:34,4412720572684931,"fraud_Nicolas, Hills and McGlynn",0,151.78,Richard,Marshall,1,295 Page Creek Suite 181,Greenbush,VA,23357,37.7681,-75.6664,776,Psychiatrist,1949-11-17,754376,1325884834,37.846971,-74.90017399999999,0
9401,2019-01-06 21:20:48,581293083266,"fraud_Metz, Russel and Metz",7,54.02,William,Thomas,1,39227 Mcpherson Shoals,Lahoma,OK,73754,36.385,-98.0727,1078,Podiatrist,1989-10-06,53257,1325884848,36.158018,-98.020927,0
9402,2019-01-06 21:22:42,4653178848915023204,"fraud_Lubowitz, Terry and Stracke",10,37.47,Robert,Hall,1,371 Anthony Trail Suite 354,Glade Spring,VA,24340,36.7779,-81.7676,5657,Clinical psychologist,1987-04-29,1161487,1325884962,36.463401,-81.475426,0
9403,2019-01-06 21:23:19,2222001896600109,fraud_Padberg-Rogahn,0,55.09,Susan,Hernandez,0,2193 Osborne Run Apt. 789,Moro,IL,62067,38.9318,-89.9618,2401,"Buyer, industrial",1972-01-03,786561,1325884999,39.111703000000006,-89.146606,0
9404,2019-01-06 21:23:33,344342339068828,fraud_Friesen Ltd,5,53.75,Ruth,Fuller,0,37732 Joe Courts Apt. 752,Darien,GA,31305,31.3826,-81.4312,5989,Tax adviser,1967-05-05,101538,1325885013,31.436535,-81.206183,0
9405,2019-01-06 21:24:35,372509258176510,"fraud_Ruecker, Beer and Collier",11,325.12,Kristen,Hanson,0,26544 Andrea Glen,Goodrich,MI,48438,42.9147,-83.4845,6951,Learning disability nurse,1985-06-18,615351,1325885075,41.949954,-83.350993,0
9406,2019-01-06 21:25:06,3566094707272327,fraud_Abbott-Rogahn,0,117.88,Kristina,Stewart,0,47029 Jimmy Tunnel Apt. 106,Newhall,CA,91321,34.3795,-118.523,34882,Health physicist,1971-04-25,854436,1325885106,34.159314,-118.19114,0
9407,2019-01-06 21:26:00,6528911529051375,fraud_Kutch-Wilderman,6,69.73,Diane,Smith,0,195 Murray Overpass Apt. 384,Winter,WI,54896,45.8327,-91.0144,1478,Neurosurgeon,1965-04-27,978721,1325885160,45.522269,-90.22131,0
9408,2019-01-06 21:26:01,375237305371366,fraud_Medhurst Inc,6,85.67,David,Erickson,1,616 Jimenez Meadow Apt. 701,East Rochester,NY,14445,43.1128,-77.4906,8019,Retail buyer,1928-06-26,1202112,1325885161,43.574101,-77.348936,0
9409,2019-01-06 21:26:08,213120463918358,fraud_Roob-Okuneva,5,50.48,Willie,Jordan,1,529 West Key,Spearsville,LA,71277,32.955,-92.587,1758,"Psychologist, forensic",1957-08-08,957358,1325885168,33.470419,-92.769115,0
9410,2019-01-06 21:26:09,38530489946071,"fraud_Wintheiser, Dietrich and Schimmel",9,7.12,Laura,Johns,0,95835 Garcia Rue,Arcadia,SC,29320,34.9572,-81.9916,530,Animal technologist,1989-05-14,1277791,1325885169,35.138812,-82.310787,0
9411,2019-01-06 21:26:22,375082648741747,fraud_Balistreri-Nader,9,2.0,Shannon,Bell,0,2918 David Spurs,Georgetown,MN,56546,47.0999,-96.727,346,"Research officer, trade union",1976-12-14,184990,1325885182,47.616311,-97.221522,0
9412,2019-01-06 21:27:03,4708992452821239,fraud_Larson-Moen,0,63.08,Jared,Walters,1,3326 Hannah Fords,Cord,AR,72524,35.8184,-91.3375,376,"Designer, ceramics/pottery",1938-09-08,399666,1325885223,36.568252,-91.049145,0
9413,2019-01-06 21:27:30,30150717898388,"fraud_Streich, Rolfson and Wilderman",7,2.91,Raymond,Lloyd,1,5930 Rebecca Bridge Apt. 444,Paint Rock,AL,35764,34.7031,-86.3068,653,Paediatric nurse,1966-06-19,557750,1325885250,34.436768,-86.12352800000001,0
9414,2019-01-06 21:28:15,38014427445058,fraud_Cartwright PLC,7,47.08,Sonya,Jensen,0,4470 Jillian Courts,Adams,WI,53910,43.8967,-89.8219,3508,Sport and exercise psychologist,1946-08-11,652121,1325885295,43.772557,-89.39194599999999,0
9415,2019-01-06 21:28:51,30044330818990,fraud_Eichmann-Kilback,6,85.85,Allison,Ayala,0,87665 Karen Mill Apt. 586,Fort Myers,FL,33967,26.4722,-81.8122,224256,Paramedic,1985-08-29,707356,1325885331,25.798429,-81.598973,0
9416,2019-01-06 21:28:54,372382441451095,"fraud_Hintz, Bauch and Smith",5,54.28,Brent,Terrell,1,502 Rice Plaza Apt. 979,Port Ewen,NY,12466,41.8948,-73.9767,2471,Heritage manager,1966-01-21,988302,1325885334,40.945002,-73.314255,0
9417,2019-01-06 21:30:11,30199621383748,"fraud_Klocko, Runolfsdottir and Breitenberg",5,22.23,Theresa,Powell,0,117 Natasha Vista Suite 936,Leonard,TX,75452,33.4044,-96.2238,4090,Sub,1977-03-23,194045,1325885411,33.024228,-96.03321,0
9418,2019-01-06 21:30:16,6011382886333463,fraud_Kulas Group,5,3.25,Martin,Duarte,1,6251 Payne Flats Apt. 581,Luzerne,MI,48636,44.6001,-84.2931,864,General practice doctor,1942-05-04,192575,1325885416,43.746604,-83.865319,0
9419,2019-01-06 21:30:34,6011679934075347,fraud_Stiedemann Ltd,1,53.88,Jennifer,Gonzalez,0,5517 Stacy Land,Jelm,WY,82063,41.0539,-106.0763,100,Public librarian,1974-04-16,1021511,1325885434,41.008878,-106.995233,0
